Date,Time,Current Temperature,Current Wind Speed,Current Wind Direction,Current Relative Humidity,Current Barometric Pressure,Current Rain Rate,Daily Rain Total,Month Rain Total,Year Rain Total,Windchill,Heat Index,Dewpoint,Daily High Temperature,Daily Low Temperature,Month High Temperature,Month Low Temperature,Year High Temperature,Year Low Temperature,Wind 10 minute Average,Wind 10 minute Gust,Daily Wind High,Month Wind High,Year Wind High
03/22/2022,12:04:14,79.3,2.0,232,28,30.149,0.0000,0.0000,0.2300,20.1800,79.0,77.0,43.0,79.3,50.0,80.0,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:05:14,79.5,0.0,223,28,30.149,0.0000,0.0000,0.2300,20.1800,80.0,77.0,44.0,79.5,50.0,80.0,33.6,83.0,29.0,1.0,4.0,6.0,13.0,18.0
03/22/2022,12:06:14,79.6,2.0,355,28,30.152,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,79.6,50.0,80.0,33.6,83.0,29.0,1.0,4.0,6.0,13.0,18.0
03/22/2022,12:07:14,79.5,1.0,223,26,30.149,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,79.6,50.0,80.0,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:08:14,79.9,1.0,274,26,30.150,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,79.9,50.0,80.0,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:09:14,80.2,0.0,267,26,30.149,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.2,50.0,80.2,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:10:14,80.3,3.0,274,26,30.151,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:11:14,80.2,0.0,238,26,30.148,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:12:14,80.3,3.0,341,27,30.146,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,4.0,6.0,13.0,18.0
03/22/2022,12:13:14,80.2,2.0,232,26,30.148,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,5.0,6.0,13.0,18.0
03/22/2022,12:14:14,80.1,1.0,110,27,30.152,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,5.0,6.0,13.0,18.0
03/22/2022,12:15:14,80.0,3.0,248,27,30.147,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,5.0,6.0,13.0,18.0
03/22/2022,12:16:14,80.0,3.0,263,26,30.147,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,7.0,6.0,13.0,18.0
03/22/2022,12:17:14,79.5,2.0,261,25,30.146,0.0000,0.0000,0.2300,20.1800,80.0,77.0,41.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,7.0,7.0,13.0,18.0
03/22/2022,12:18:14,79.3,1.0,247,27,30.147,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:19:14,79.2,1.0,241,27,30.144,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:20:14,79.2,2.0,290,27,30.144,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:21:14,79.4,1.0,228,27,30.146,0.0000,0.0000,0.2300,20.1800,79.0,77.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:22:14,79.8,0.0,238,27,30.147,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:23:14,79.9,0.0,229,27,30.145,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:24:14,79.8,1.0,230,27,30.146,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:25:14,80.3,2.0,250,27,30.146,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,7.0,7.0,13.0,18.0
03/22/2022,12:26:14,80.3,2.0,221,26,30.145,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,7.0,7.0,13.0,18.0
03/22/2022,12:27:14,80.1,3.0,277,25,30.143,0.0000,0.0000,0.2300,20.1800,80.0,78.0,41.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,7.0,7.0,13.0,18.0
03/22/2022,12:28:14,79.9,4.0,306,25,30.143,0.0000,0.0000,0.2300,20.1800,80.0,77.0,41.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,8.0,7.0,13.0,18.0
03/22/2022,12:29:14,79.9,4.0,279,26,30.144,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,9.0,7.0,13.0,18.0
03/22/2022,12:30:14,80.1,3.0,248,26,30.144,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,2.0,9.0,7.0,13.0,18.0
03/22/2022,12:31:14,79.9,5.0,150,25,30.143,0.0000,0.0000,0.2300,20.1800,80.0,77.0,41.0,80.3,50.0,80.3,33.6,83.0,29.0,3.0,10.0,7.0,13.0,18.0
03/22/2022,12:32:14,79.4,4.0,253,26,30.142,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,3.0,10.0,7.0,13.0,18.0
03/22/2022,12:33:14,79.3,3.0,257,26,30.142,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,3.0,10.0,7.0,13.0,18.0
03/22/2022,12:34:14,79.5,1.0,119,26,30.142,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,4.0,10.0,7.0,13.0,18.0
03/22/2022,12:35:14,79.8,5.0,156,28,30.139,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,80.3,50.0,80.3,33.6,83.0,29.0,4.0,10.0,7.0,13.0,18.0
03/22/2022,12:36:14,80.0,5.0,202,27,30.142,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,80.3,50.0,80.3,33.6,83.0,29.0,4.0,10.0,10.0,13.0,18.0
03/22/2022,12:37:14,80.0,2.0,189,26,30.141,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,4.0,10.0,10.0,13.0,18.0
03/22/2022,12:38:14,80.0,3.0,187,26,30.140,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,80.3,50.0,80.3,33.6,83.0,29.0,3.0,10.0,10.0,13.0,18.0
03/22/2022,12:39:14,80.4,0.0,226,28,30.141,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,80.4,50.0,80.4,33.6,83.0,29.0,3.0,10.0,10.0,13.0,18.0
03/22/2022,12:40:14,80.8,3.0,269,27,30.143,0.0000,0.0000,0.2300,20.1800,81.0,79.0,44.0,80.8,50.0,80.8,33.6,83.0,29.0,3.0,10.0,10.0,13.0,18.0
03/22/2022,12:41:14,81.0,4.0,324,26,30.140,0.0000,0.0000,0.2300,20.1800,81.0,79.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/22/2022,12:42:14,81.0,2.0,321,25,30.141,0.0000,0.0000,0.2300,20.1800,81.0,79.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:43:14,81.0,1.0,227,27,30.142,0.0000,0.0000,0.2300,20.1800,81.0,79.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/22/2022,12:44:14,80.9,3.0,268,26,30.143,0.0000,0.0000,0.2300,20.1800,81.0,79.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/22/2022,12:45:14,81.0,2.0,248,26,30.139,0.0000,0.0000,0.2300,20.1800,81.0,79.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/22/2022,12:46:14,80.9,3.0,239,25,30.140,0.0000,0.0000,0.2300,20.1800,81.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/22/2022,12:47:14,80.8,1.0,263,25,30.140,0.0000,0.0000,0.2300,20.1800,81.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/22/2022,12:48:14,80.7,4.0,283,27,30.142,0.0000,0.0000,0.2300,20.1800,81.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/22/2022,12:49:14,80.5,4.0,111,25,30.141,0.0000,0.0000,0.2300,20.1800,81.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,6.0,10.0,13.0,18.0
03/22/2022,12:50:14,80.1,3.0,271,27,30.142,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:51:14,80.2,2.0,219,26,30.141,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:52:14,80.3,1.0,96,28,30.141,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/22/2022,12:53:14,80.2,5.0,174,28,30.142,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,10.0,13.0,18.0
03/22/2022,12:54:14,80.0,4.0,316,26,30.142,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:55:14,80.0,7.0,262,27,30.142,0.0000,0.0000,0.2300,20.1800,79.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:56:14,80.2,3.0,235,27,30.139,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/22/2022,12:57:14,80.1,0.0,145,26,30.140,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:58:14,79.8,7.0,261,26,30.140,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,7.0,10.0,13.0,18.0
03/22/2022,12:59:14,79.7,2.0,254,26,30.141,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,9.0,10.0,13.0,18.0
03/22/2022,13:00:14,79.7,6.0,320,26,30.142,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,10.0,13.0,18.0
03/22/2022,13:01:14,79.7,6.0,273,27,30.140,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,4.0,12.0,10.0,13.0,18.0
03/22/2022,13:02:14,79.3,6.0,282,26,30.139,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,4.0,12.0,10.0,13.0,18.0
03/22/2022,13:03:14,79.1,4.0,268,26,30.135,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:04:14,78.8,7.0,304,27,30.139,0.0000,0.0000,0.2300,20.1800,78.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:05:14,78.4,4.0,67,26,30.139,0.0000,0.0000,0.2300,20.1800,78.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:06:14,78.3,5.0,165,27,30.137,0.0000,0.0000,0.2300,20.1800,78.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:07:14,78.2,2.0,203,28,30.139,0.0000,0.0000,0.2300,20.1800,78.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:08:14,78.0,0.0,36,27,30.139,0.0000,0.0000,0.2300,20.1800,78.0,76.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:09:14,77.9,2.0,288,28,30.139,0.0000,0.0000,0.2300,20.1800,78.0,76.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:10:14,78.2,5.0,292,28,30.139,0.0000,0.0000,0.2300,20.1800,78.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,12.0,10.0,13.0,18.0
03/22/2022,13:11:14,78.6,8.0,276,28,30.138,0.0000,0.0000,0.2300,20.1800,78.0,77.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,11.0,10.0,13.0,18.0
03/22/2022,13:12:14,78.5,3.0,350,27,30.136,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,11.0,10.0,13.0,18.0
03/22/2022,13:13:14,78.5,3.0,350,27,30.136,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,5.0,11.0,10.0,13.0,18.0
03/22/2022,13:14:14,78.9,3.0,249,29,30.137,0.0000,0.0000,0.2300,20.1800,79.0,77.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,4.0,11.0,10.0,13.0,18.0
03/22/2022,13:15:14,79.4,2.0,246,28,30.137,0.0000,0.0000,0.2300,20.1800,79.0,77.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,4.0,11.0,10.0,13.0,18.0
03/22/2022,13:16:14,80.1,0.0,230,28,30.139,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,11.0,10.0,13.0,18.0
03/22/2022,13:17:14,80.3,1.0,255,27,30.137,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,11.0,10.0,13.0,18.0
03/22/2022,13:18:14,80.3,1.0,278,26,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,11.0,10.0,13.0,18.0
03/22/2022,13:19:14,80.2,3.0,232,27,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,11.0,10.0,13.0,18.0
03/22/2022,13:20:14,80.0,2.0,248,26,30.137,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,10.0,13.0,18.0
03/22/2022,13:21:14,79.6,1.0,290,26,30.135,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:22:14,79.7,1.0,69,26,30.137,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:23:14,79.7,1.0,165,27,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:24:14,79.8,2.0,180,27,30.134,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:25:14,80.2,1.0,167,27,30.135,0.0000,0.0000,0.2300,20.1800,80.0,78.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:26:14,80.4,5.0,251,26,30.134,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:27:14,80.2,4.0,273,26,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,7.0,12.0,13.0,18.0
03/22/2022,13:28:14,80.0,4.0,244,26,30.134,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,6.0,12.0,13.0,18.0
03/22/2022,13:29:14,79.9,3.0,271,26,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,6.0,12.0,13.0,18.0
03/22/2022,13:30:14,79.8,4.0,263,26,30.134,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:31:14,79.7,3.0,279,26,30.134,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:32:14,79.4,2.0,262,26,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:33:14,79.2,1.0,311,27,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:34:14,79.7,1.0,309,28,30.135,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:35:14,79.8,3.0,204,26,30.132,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:36:14,79.5,3.0,121,26,30.135,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:37:14,79.6,5.0,162,28,30.135,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:38:14,79.6,5.0,162,28,30.135,0.0000,0.0000,0.2300,20.1800,80.0,78.0,44.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:39:14,79.2,7.0,223,26,30.135,0.0000,0.0000,0.2300,20.1800,78.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:40:14,78.9,3.0,259,27,30.135,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:41:14,79.0,2.0,226,27,30.135,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:42:14,79.1,1.0,117,26,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:43:14,79.3,3.0,251,27,30.136,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:44:14,79.3,2.0,299,26,30.136,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:45:14,79.2,3.0,242,26,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:46:14,79.5,2.0,159,27,30.135,0.0000,0.0000,0.2300,20.1800,80.0,77.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:47:14,79.4,4.0,216,26,30.137,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,13:48:14,79.4,1.0,281,25,30.137,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:49:14,79.6,0.0,281,27,30.135,0.0000,0.0000,0.2300,20.1800,80.0,77.0,43.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:50:14,79.7,4.0,290,26,30.136,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,2.0,8.0,12.0,13.0,18.0
03/22/2022,13:51:14,79.5,4.0,281,25,30.135,0.0000,0.0000,0.2300,20.1800,80.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:52:14,79.4,3.0,313,25,30.133,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:53:14,79.1,2.0,175,26,30.135,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:54:14,78.9,1.0,284,26,30.137,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:55:14,78.9,3.0,260,27,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:56:14,79.1,3.0,287,26,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:57:14,79.8,3.0,263,26,30.138,0.0000,0.0000,0.2300,20.1800,80.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:58:14,80.2,4.0,286,25,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,13:59:14,80.2,1.0,314,26,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,14:00:14,80.0,4.0,238,25,30.136,0.0000,0.0000,0.2300,20.1800,80.0,78.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,14:01:14,80.0,2.0,89,25,30.134,0.0000,0.0000,0.2300,20.1800,80.0,78.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,14:02:14,80.0,2.0,89,25,30.134,0.0000,0.0000,0.2300,20.1800,80.0,78.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,8.0,12.0,13.0,18.0
03/22/2022,14:03:14,79.6,7.0,273,26,30.133,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,9.0,12.0,13.0,18.0
03/22/2022,14:04:14,79.3,2.0,281,26,30.132,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,9.0,12.0,13.0,18.0
03/22/2022,14:05:14,79.3,2.0,281,26,30.132,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,9.0,12.0,13.0,18.0
03/22/2022,14:06:14,79.0,7.0,257,25,30.133,0.0000,0.0000,0.2300,20.1800,78.0,77.0,40.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:07:14,78.7,3.0,83,26,30.132,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:08:14,78.5,1.0,148,26,30.134,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:09:14,78.3,3.0,267,26,30.131,0.0000,0.0000,0.2300,20.1800,78.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:10:14,78.3,1.0,209,26,30.127,0.0000,0.0000,0.2300,20.1800,78.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:11:14,78.9,3.0,224,27,30.131,0.0000,0.0000,0.2300,20.1800,79.0,77.0,42.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:12:14,79.1,1.0,65,26,30.128,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:13:14,79.2,2.0,162,26,30.128,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
03/22/2022,14:14:14,79.0,2.0,292,26,30.127,0.0000,0.0000,0.2300,20.1800,79.0,77.0,41.0,81.1,50.0,81.1,33.6,83.0,29.0,3.0,10.0,12.0,13.0,18.0
